model,gpu,token_acc,token_p,token_r,token_f,tag_acc,ents_p,ents_r,ents_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,k,augmenter,i,dep_uas,dep_las,wall_time
dacy_medium,TRUE,0.9991537657424462,0.9965184522033224,0.9961221040071592,0.9963202386872204,0.9807826346709151,0.7835420393559929,0.7849462365591398,0.7842435094001791,0.8860103626943006,0.95,0.9168900804289545,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.7454545454545455,0.6776859504132231,0.7099567099567099,0.6736111111111112,0.6024844720496895,0.6360655737704918,0.7928730512249443,0.8146453089244852,0.8036117381489841,0,Danish names,6,0.8890436397400185,0.8629453406057793,1.7908596992492676
dacy_medium,TRUE,0.9991535129213763,0.9965174129353234,0.9961209468868112,0.9963191404695582,0.9812749003984065,0.7825311942959001,0.7867383512544803,0.7846291331546024,0.8769230769230769,0.95,0.912,0.7837837837837838,0.90625,0.8405797101449275,0.75,0.6942148760330579,0.7210300429184551,0.6783216783216783,0.6024844720496895,0.6381578947368421,0.7906458797327395,0.8123569794050344,0.8013544018058691,1,Danish names,6,0.8898693759071118,0.8635281825042085,1.7908596992492676
dacy_medium,TRUE,0.9991545233003432,0.9965215662890081,0.9961255712298828,0.9963235294117647,0.9814962196577796,0.7893805309734513,0.7992831541218638,0.7943009795191451,0.8979591836734694,0.9777777777777777,0.9361702127659575,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.7345132743362832,0.6859504132231405,0.7094017094017094,0.6875,0.6149068322981367,0.6491803278688525,0.8030973451327433,0.8306636155606407,0.8166479190101237,2,Danish names,6,0.8893913043478261,0.863204266172038,1.7908596992492676
dacy_medium,TRUE,0.9991546914623838,0.9965222575516693,0.9961263408820024,0.9963242598847606,0.9814999005370997,0.7857142857142857,0.7885304659498208,0.7871198568872988,0.8769230769230769,0.95,0.912,0.7927927927927928,0.9166666666666666,0.8502415458937198,0.75,0.6942148760330579,0.7210300429184551,0.6830985915492958,0.6024844720496895,0.6402640264026404,0.7946428571428571,0.8146453089244852,0.8045197740112994,3,Danish names,6,0.8906920134461574,0.8646267964765879,1.7908596992492676
dacy_medium,TRUE,0.9991553634421424,0.9957307386814932,0.9957307386814932,0.9957307386814932,0.9807118711473455,0.7885304659498208,0.7885304659498208,0.7885304659498207,0.8842105263157894,0.9333333333333333,0.9081081081081082,0.8,0.9166666666666666,0.854368932038835,0.7410714285714286,0.6859504132231405,0.7124463519313305,0.6917808219178082,0.6273291925465838,0.6579804560260586,0.8004484304932735,0.816933638443936,0.8086070215175538,4,Danish names,6,0.8900086880973067,0.8643076388486708,1.7908596992492676
dacy_medium,TRUE,0.9991531755915317,0.9965160262791161,0.9961194029850746,0.9963176751592356,0.9812674372259864,0.7823741007194245,0.7795698924731183,0.7809694793536804,0.8762886597938144,0.9444444444444444,0.9090909090909091,0.7699115044247787,0.90625,0.832535885167464,0.7757009345794392,0.6859504132231405,0.7280701754385964,0.6690140845070423,0.5900621118012422,0.627062706270627,0.7839643652561247,0.8054919908466819,0.7945823927765238,5,Danish names,6,0.8891212174014056,0.8625355711713805,1.7908596992492676
dacy_medium,TRUE,0.9991538499825793,0.9963198726874876,0.9960226707765736,0.9961712495649147,0.9810325085876438,0.7799642218246869,0.7813620071684588,0.7806624888093107,0.8673469387755102,0.9444444444444444,0.9042553191489361,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.7545454545454545,0.6859504132231405,0.7186147186147187,0.6737588652482269,0.5900621118012422,0.6291390728476821,0.7861915367483296,0.8077803203661327,0.7968397291196387,6,Danish names,6,0.8891597028783659,0.863011314186249,1.7908596992492676
dacy_medium,TRUE,0.9991537657424462,0.9965184522033224,0.9961221040071592,0.9963202386872204,0.9812804938763319,0.7849462365591398,0.7849462365591398,0.7849462365591398,0.8783068783068783,0.9222222222222223,0.8997289972899728,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.7433628318584071,0.6942148760330579,0.7179487179487178,0.6944444444444444,0.6211180124223602,0.6557377049180327,0.7955056179775281,0.8100686498855835,0.802721088435374,7,Danish names,6,0.8881281188348613,0.8620329542817359,1.7908596992492676
dacy_medium,TRUE,0.9991536814855378,0.9965181058495822,0.9961217183770883,0.9963198726874876,0.9812786297550289,0.7914438502673797,0.7956989247311828,0.7935656836461126,0.8826530612244898,0.9611111111111111,0.9202127659574467,0.7652173913043478,0.9166666666666666,0.8341232227488152,0.7798165137614679,0.7024793388429752,0.7391304347826086,0.6950354609929078,0.6086956521739131,0.6490066225165564,0.7942477876106194,0.8215102974828375,0.8076490438695163,8,Danish names,6,0.8882697777003888,0.8627473739190994,1.7908596992492676
dacy_medium,TRUE,0.9991530912170578,0.9965156794425087,0.9961190168175937,0.9963173086493481,0.981763826606876,0.7857142857142857,0.7885304659498208,0.7871198568872988,0.8781725888324873,0.9611111111111111,0.9177718832891246,0.7927927927927928,0.9166666666666666,0.8502415458937198,0.7663551401869159,0.6776859504132231,0.719298245614035,0.6689655172413793,0.6024844720496895,0.6339869281045752,0.7902869757174393,0.8192219679633868,0.804494382022472,9,Danish names,6,0.8888243494423793,0.8631664537112325,1.7908596992492676
dacy_medium,TRUE,0.9991536814855378,0.9963191404695583,0.9960218796618597,0.9961704878897896,0.981276765262424,0.7815275310834814,0.7885304659498208,0.7850133809099019,0.882051282051282,0.9555555555555556,0.9173333333333333,0.7837837837837838,0.90625,0.8405797101449275,0.75,0.6942148760330579,0.7210300429184551,0.6689655172413793,0.6024844720496895,0.6339869281045752,0.7893569844789357,0.8146453089244852,0.8018018018018018,10,Danish names,6,0.8898305084745763,0.8634939059779454,1.7908596992492676
dacy_medium,TRUE,0.9991551115749714,0.9965239845069024,0.9961282636751713,0.9963260847979347,0.9817079232528083,0.7875,0.7903225806451613,0.7889087656529518,0.8923076923076924,0.9666666666666667,0.928,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.7477477477477478,0.6859504132231405,0.7155172413793104,0.676056338028169,0.5962732919254659,0.6336633663366337,0.7973273942093542,0.8192219679633868,0.8081264108352145,11,Danish names,6,0.890111799803047,0.8640602374746597,1.7908596992492676
dacy_medium,TRUE,0.9991021548284118,0.9962124987541114,0.9958154827139584,0.9960139511709019,0.981440830173618,0.7807486631016043,0.7849462365591398,0.7828418230563002,0.8802083333333334,0.9388888888888889,0.9086021505376345,0.7927927927927928,0.9166666666666666,0.8502415458937198,0.7345132743362832,0.6859504132231405,0.7094017094017094,0.6758620689655173,0.6086956521739131,0.6405228758169935,0.7924107142857143,0.8123569794050344,0.8022598870056498,12,Danish names,6,0.8901814797580271,0.8641386530184948,1.7908596992492676
dacy_medium,TRUE,0.9991060786650774,0.9962290364195693,0.9958337466521179,0.996031352316698,0.9812239221140473,0.7843137254901961,0.7885304659498208,0.7864164432529044,0.8686868686868687,0.9555555555555556,0.9100529100529101,0.7837837837837838,0.90625,0.8405797101449275,0.7522123893805309,0.7024793388429752,0.7264957264957265,0.6906474820143885,0.5962732919254659,0.6400000000000001,0.7924107142857143,0.8123569794050344,0.8022598870056498,13,Danish names,6,0.8878472222222222,0.8618215484318943,1.7908596992492676
dacy_medium,TRUE,0.9991036749327756,0.9962189054726368,0.9958225581857967,0.9960206923995225,0.9809742006175913,0.7831541218637993,0.7831541218637993,0.7831541218637993,0.8673469387755102,0.9444444444444444,0.9042553191489361,0.7837837837837838,0.90625,0.8405797101449275,0.7706422018348624,0.6942148760330579,0.7304347826086957,0.676056338028169,0.5962732919254659,0.6336633663366337,0.7861915367483296,0.8077803203661327,0.7968397291196387,14,Danish names,6,0.8895855102751654,0.864058509403297,1.7908596992492676
dacy_medium,TRUE,0.9991530912170578,0.9965156794425087,0.9961190168175937,0.9963173086493481,0.981365221723966,0.7849462365591398,0.7849462365591398,0.7849462365591398,0.8911917098445595,0.9555555555555556,0.9222520107238605,0.7565217391304347,0.90625,0.8246445497630331,0.7685185185185185,0.6859504132231405,0.7248908296943232,0.676056338028169,0.5962732919254659,0.6336633663366337,0.7888888888888889,0.8123569794050344,0.8004509582863586,15,Danish names,6,0.889521375464684,0.8633987687303986,1.7908596992492676
dacy_medium,TRUE,0.9991526690923591,0.9965139442231076,0.9961170848267622,0.9963154750049791,0.9814556331006979,0.7875,0.7903225806451613,0.7889087656529518,0.8769230769230769,0.95,0.912,0.7787610619469026,0.9166666666666666,0.8421052631578947,0.7567567567567568,0.6942148760330579,0.7241379310344828,0.6950354609929078,0.6086956521739131,0.6490066225165564,0.7951002227171492,0.816933638443936,0.8058690744920992,16,Danish names,6,0.8886951467596629,0.8632031613203162,1.7908596992492676
dacy_medium,TRUE,0.9991546914623838,0.9965222575516693,0.9961263408820024,0.9963242598847606,0.9814004376367614,0.7803571428571429,0.7831541218637993,0.7817531305903398,0.8711340206185567,0.9388888888888889,0.9037433155080213,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.7410714285714286,0.6859504132231405,0.7124463519313305,0.6830985915492958,0.6024844720496895,0.6402640264026404,0.7901785714285714,0.8100686498855835,0.7999999999999998,17,Danish names,6,0.8891335844682701,0.863417743524367,1.7908596992492676
dacy_medium,TRUE,0.9991555312701803,0.9965257097478658,0.9961301845604287,0.9963279078999603,0.9816176470588235,0.7843137254901961,0.7885304659498208,0.7864164432529044,0.8686868686868687,0.9555555555555556,0.9100529100529101,0.7927927927927928,0.9166666666666666,0.8502415458937198,0.7657657657657657,0.7024793388429752,0.7327586206896551,0.6737588652482269,0.5900621118012422,0.6291390728476821,0.7888888888888889,0.8123569794050344,0.8004509582863586,18,Danish names,6,0.8897765427810582,0.8642046770085668,1.7908596992492676
dacy_medium,TRUE,0.9991538499825793,0.9965187984881639,0.9961224895605488,0.9963206046141607,0.9809836718438868,0.7888086642599278,0.7831541218637993,0.7859712230215828,0.8941798941798942,0.9388888888888889,0.9159891598915989,0.7787610619469026,0.9166666666666666,0.8421052631578947,0.7592592592592593,0.6776859504132231,0.7161572052401747,0.6805555555555556,0.6086956521739131,0.6426229508196722,0.7959641255605381,0.8123569794050344,0.8040770101925255,19,Danish names,6,0.8882957117158938,0.8618508848273861,1.7908596992492676
dacy_medium,TRUE,0.9991536814855378,0.9965181058495822,0.9961217183770883,0.9963198726874876,0.9808803027285401,0.7531083481349912,0.7598566308243727,0.7564674397859055,0.850828729281768,0.8555555555555555,0.8531855955678671,0.7719298245614035,0.9166666666666666,0.838095238095238,0.7094017094017094,0.6859504132231405,0.6974789915966387,0.6556291390728477,0.6149068322981367,0.6346153846153847,0.7645739910313901,0.7803203661327232,0.7723669309173274,0,Muslim names,7,0.8903076030179918,0.8642061281337048,1.7908596992492676
dacy_medium,TRUE,0.9991544391942302,0.9965212205546168,0.9961251862891207,0.9963231640663818,0.9808974231419759,0.7688172043010753,0.7688172043010753,0.7688172043010751,0.8932584269662921,0.8833333333333333,0.888268156424581,0.7787610619469026,0.9166666666666666,0.8421052631578947,0.7304347826086957,0.6942148760330579,0.7118644067796609,0.6447368421052632,0.6086956521739131,0.6261980830670926,0.7787810383747178,0.7894736842105263,0.7840909090909091,1,Muslim names,7,0.8871753246753247,0.8612173913043478,1.7908596992492676
dacy_medium,TRUE,0.9991542709317944,0.9963217019584452,0.9960246471874379,0.9961731524278118,0.9805443598547048,0.7602862254025045,0.7616487455197133,0.7609668755595345,0.8571428571428571,0.8666666666666667,0.861878453038674,0.7652173913043478,0.9166666666666666,0.8341232227488152,0.717948717948718,0.6942148760330579,0.7058823529411764,0.6689655172413793,0.6024844720496895,0.6339869281045752,0.7714932126696833,0.7803203661327232,0.7758816837315131,2,Muslim names,7,0.8869686249492548,0.8608872136851262,1.7908596992492676
dacy_medium,TRUE,0.9991539342059425,0.9965191447041273,0.99612287503728,0.9963209704683306,0.9809855649576904,0.7751798561151079,0.7724014336917563,0.7737881508078994,0.8763440860215054,0.9055555555555556,0.8907103825136612,0.7672413793103449,0.9270833333333334,0.839622641509434,0.7545454545454545,0.6859504132231405,0.7186147186147187,0.6666666666666666,0.5962732919254659,0.6295081967213114,0.7802690582959642,0.7963386727688787,0.7882219705549264,3,Muslim names,7,0.8884247171453439,0.8625630910251204,1.7908596992492676
dacy_medium,TRUE,0.9991560343543662,0.9965277777777778,0.9961324871082904,0.9963300932354692,0.981132075471698,0.7670250896057348,0.7670250896057348,0.7670250896057348,0.8641304347826086,0.8833333333333333,0.8736263736263735,0.7457627118644068,0.9166666666666666,0.822429906542056,0.7589285714285714,0.7024793388429752,0.7296137339055794,0.6666666666666666,0.5962732919254659,0.6295081967213114,0.7690582959641256,0.7848970251716247,0.7768969422423556,4,Muslim names,7,0.8898530602799953,0.8640675613142065,1.7908596992492676
dacy_medium,TRUE,0.9991038534302499,0.9964186231595702,0.9959232375459879,0.9961708687652294,0.9808803027285402,0.7612208258527827,0.7598566308243727,0.7605381165919283,0.8674033149171271,0.8722222222222222,0.8698060941828255,0.7542372881355932,0.9270833333333334,0.8317757009345795,0.7217391304347827,0.6859504132231405,0.7033898305084747,0.6643356643356644,0.5900621118012422,0.625,0.7714932126696833,0.7803203661327232,0.7758816837315131,5,Muslim names,7,0.888347260909935,0.862597191598004,1.7908596992492676
dacy_medium,TRUE,0.9991535972118496,0.9965177594269227,0.9961213326703133,0.9963195066149407,0.980977990240016,0.7692307692307693,0.7706093189964157,0.7699194270367056,0.8548387096774194,0.8833333333333333,0.8688524590163934,0.7606837606837606,0.9270833333333334,0.8356807511737089,0.7433628318584071,0.6942148760330579,0.7179487179487178,0.6853146853146853,0.6086956521739131,0.6447368421052632,0.7757847533632287,0.7917620137299771,0.7836919592298981,6,Muslim names,7,0.8901660280970625,0.8639424193173902,1.7908596992492676
dacy_medium,TRUE,0.9991543550713824,0.9965208747514911,0.9961248012718601,0.9963227986483801,0.9809950248756218,0.7603603603603604,0.7562724014336918,0.7583108715184186,0.8469945355191257,0.8611111111111112,0.8539944903581268,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.7345132743362832,0.6859504132231405,0.7094017094017094,0.6530612244897959,0.5962732919254659,0.6233766233766234,0.7669683257918553,0.7757437070938215,0.7713310580204779,7,Muslim names,7,0.8879095389968107,0.8619470052762799,1.7908596992492676
dacy_medium,TRUE,0.9991551955473835,0.9965243296921549,0.9961286480047647,0.9963264495631454,0.98021868787276345,0.7620751341681574,0.7634408602150538,0.7627573858549687,0.8502673796791443,0.8833333333333333,0.8664850136239782,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.7304347826086957,0.6942148760330579,0.7118644067796609,0.6551724137931034,0.5900621118012422,0.6209150326797385,0.7702702702702703,0.782608695652174,0.7763904653802498,8,Muslim names,7,0.8881037877910344,0.862404447533009,1.7908596992492676
dacy_medium,TRUE,0.999154607389726,0.9965219119546855,0.9961259560941691,0.9963238946845505,0.9807022779269869,0.7656529516994633,0.7670250896057348,0.7663384064458371,0.8617021276595744,0.9,0.8804347826086957,0.7719298245614035,0.9166666666666666,0.838095238095238,0.7280701754385965,0.6859504132231405,0.7063829787234044,0.6643356643356644,0.5900621118012422,0.625,0.7752808988764045,0.7894736842105263,0.782312925170068,9,Muslim names,7,0.8890048107575496,0.8627064618951028,1.7908596992492676
dacy_medium,TRUE,0.9991539342059425,0.9965191447041273,0.99612287503728,0.9963209704683306,0.9805873568939771,0.7531305903398927,0.7544802867383512,0.7538048343777976,0.8571428571428571,0.8666666666666667,0.861878453038674,0.7435897435897436,0.90625,0.8169014084507042,0.7280701754385965,0.6859504132231405,0.7063829787234044,0.6506849315068494,0.5900621118012422,0.6188925081433225,0.7595505617977528,0.7734553775743707,0.7664399092970522,10,Muslim names,7,0.8865680301711634,0.8609386784243197,1.7908596992492676
dacy_medium,TRUE,0.9991541026023785,0.9963209704683306,0.9960238568588469,0.9961723915096684,0.9806400238889166,0.7513513513513513,0.7473118279569892,0.7493261455525606,0.848314606741573,0.8388888888888889,0.8435754189944135,0.7652173913043478,0.9166666666666666,0.8341232227488152,0.7304347826086957,0.6942148760330579,0.7118644067796609,0.6394557823129252,0.5838509316770186,0.6103896103896104,0.7568181818181818,0.7620137299771167,0.7594070695553022,11,Muslim names,7,0.8885666221938627,0.8616669566730468,1.7908596992492676
dacy_medium,TRUE,0.9991530912170578,0.9965156794425087,0.9961190168175937,0.9963173086493481,0.9800697558545094,0.7593582887700535,0.7634408602150538,0.7613941018766756,0.8743169398907104,0.8888888888888888,0.8815426997245178,0.7565217391304347,0.90625,0.8246445497630331,0.7280701754385965,0.6859504132231405,0.7063829787234044,0.6442953020134228,0.5962732919254659,0.6193548387096774,0.767337807606264,0.7848970251716247,0.7760180995475113,12,Muslim names,7,0.8886565603763722,0.8626517219350718,1.7908596992492676
